
🆚中视,#genre#
[HD]动物星球,https://epg.pw/stream/8c3d0b392ffbb6913123e084437d87757cbc0d21b9c5c163df98cb6461f6559f.ctv
[BD]动物星球@@5,https://epg.pw/stream/8f6924ee324ef2a16890a317c802cd97c70cb57d439df41d00c20647dd4c7ee6.m3u8
[BD]动物星球@@6,https://epg.pw/stream/eb288bd0b62d669615ded480e4e636944597377d8bab6c47dd83ea046af4f127.m3u8
[BD]动物星球@@7,https://epg.pw/stream/5ad6eea672f12f5e539c7bd50b58da05562804ff0205b97d90ec2dfd155741e3.m3u8
[BD]动物星球@@8,https://epg.pw/stream/72c9149fc04061aa894fe88d6cece3bc6caa1c7e04a221f6f4834cb06b787582.m3u8
[BD]浙江影视,https://epg.pw/stream/9b7ef886b907fbb4079ebe676a8c6e700c9e58f7c11b7b075fa81a5ad5b906df.m3u8
[BD]浙江影视 (720p),https://epg.pw/stream/d49fb1615cf01e17d549f7c0e784f95d289a7cb3a638255b2c35f5a7c9621d6b.m3u8
[BD]浙江影视娱乐,https://epg.pw/stream/7eaf69ea31ddb1e32ce52b64f7625b7be9eaf5a3f326d42c5d806da3992bf4b6.m3u8
[HD]浙江影视 (720p),https://epg.pw/stream/7263cfdb9fe091cf68a1685a4b1d1bc9aaf9da7df231f7747c10d9018d5ffc71.m3u8
[HD]Sky Cinema Action HD,https://epg.pw/stream/339364ebbb245a62aa6616bbe8ce7876db8fce024e4c529446a3cdbab6ae275c.m3u8
[VGA]PREMIER SPORTS 2,https://epg.pw/stream/f694a992cafbc05f13073ca2b499712c3e2adfdccf3840e4ec929f1c417c3b8b.ctv
[HD]FS1 Salzburg (720p) [Not 24/7],https://epg.pw/stream/84b263e781e5f1f9e85bd79088c82a7d5d8b6dd935d5261fbf74ae6d8f190096.m3u8
[HD]FOX SPORTS 1 US,https://epg.pw/stream/887122be87a313c292e2df993a3d09f94e0433818ef4731658e7e108d1279466.m3u8
[HD]Channel V6,https://epg.pw/stream/2055aa0aa9b11859045169376aa50db0335faae43e2679c14ccddb7ebda47c78.m3u8
[BD]MTA7 Asia (1080p),https://epg.pw/stream/da41d9be57db51814ee952c2c7f8bc86e2c9b806e4e6cb3596d1b796b1fa2182.m3u8
[BD]MTA6 Asia (1080p),https://epg.pw/stream/daf723ece59666e79dcdda6a21e4afb08c464c6d4cf077b3bdd9e1505f3fd13e.m3u8
[HD]Spotv 2 Asia,https://epg.pw/stream/e55687ebb01cd3b5abbf5dc7f527aa970cfe1f3b377176e9b8eeb3e24e084d10.m3u8
[HD]FOX SPORTS 2 US,https://epg.pw/stream/3cbc8879cc58245829152b47f102e25d9527f801530103ce8e6343c8598a3dfe.m3u8
[HD]Fox Sports 2 HD (US),https://epg.pw/stream/07afa70773947741c5f32b8a91442941c90cd636eeaaebc22f1cb3e144b6a2d7.ctv
[HD]Bein Sports 1 HD FR,https://epg.pw/stream/1e50a795407b43992544bcad64b79a215006c3e032ebad3b3aa22cb3363df4ad.m3u8
[HD]beIN Sports 1 (Yedek) HD TR,https://epg.pw/stream/ab217925c8f893833c659e813e0d1513827d4654a7b96b8528f81144ecad6d6c.m3u8
[HD]beIN Sports 1 HD QA,https://epg.pw/stream/0f6a6d4b8667cfb4ab53625af82e75a9216f709e5b40709c41512479ce65c372.m3u8
[HD]beIN Sports 1 Premium HD QA,https://epg.pw/stream/e1f30761704cac6b94662d20df13839451a9ce5c13a5d8d71c4ac2829c073a76.m3u8
[HD]beIN Sports 1 HD TR,https://epg.pw/stream/b9de78d3cb1f486b29a8a2af564eaa741f117be24a832f8f42504cffbb7befc6.m3u8
[BD]BeIN Sports 4K,https://epg.pw/stream/2f9349650e55f8e2a8682c8362d217b538f1cffba079cf5176ea0930f6a8cc3a.ctv
[HD]FOX Sports@@1,https://epg.pw/stream/920d3a0dff485664ab253130b0523d195061860e667da58568dfb9d90629c460.m3u8
[HD]FOX Sports,https://epg.pw/stream/3a46673088f24165667e43ee87eca05696e2709b55d1e6e0d0072b8bcc0a9cf9.m3u8
[BD]RUSSIAN TV,https://epg.pw/stream/4aa40c3f9bc9cd3453a295eefa2a9dbeb4a48d30882279165b59358d96ff82e5.m3u8
[BD]Public Agent,https://epg.pw/stream/3e8fe325921ee67f0f013d716c2acf52f8b226d3e37ccb82488c4d29ed8a07aa.m3u8
[BD]Little Asians HD,https://epg.pw/stream/25497be9366b10c9f20320f805fbbf7659426209a52fad7a9a2a1b3f37fba8d7.m3u8
[BD]福州四套 少儿频道,https://epg.pw/stream/4673c9eafd4b4cd579c70b1523a1ee0bb2cf9096c0a3d0106e84a29a6431563f.m3u8
[SD]FOX SPORTS RACING,https://epg.pw/stream/1d2b7abd6c0313639af1a83a55c7103c6aca291217f99f19e386ea04df1ff630.ctv
[BD]MetArt HD,https://epg.pw/stream/3fe9547f0c430832ae3593f1d9d1b36978ecaf49732b15cf6d2415837ece8545.m3u8
[BD]Hustler HD Europe,https://epg.pw/stream/2f59ffc894f3e3c057d1d06135b25339872b62868e2b55dc23ded0aa580941df.m3u8
[HD]beIN Sports 2 (Yedek) HD TR,https://epg.pw/stream/0ebd49baa5e86097a7c55d2e9da30517db44777280520d5cb85c89a47b56c35d.m3u8
[HD]beIN Sports 2 HD TR,https://epg.pw/stream/214da66f9ff31fa7587d800eefd70e01b37df7b24bd630bd08dc4b63c242136e.m3u8
[HD]BeIn Sports 2,https://epg.pw/stream/90ac2560a96035aedfcbfa00f6fc4dd2682b3a52a910e5b90a8685bf30d7055c.ctv
[HD]Bein Sports 2 HD FR,https://epg.pw/stream/bb565872dbd90abb8270511bfcbc17255803c57b4ce5b133ef39ebfbfa099c85.m3u8
[BD]beIN Sports 2 English HD ,https://epg.pw/stream/f359fecb949dee58282c04255687aac35b5c43733951cc03e0201b70acf9cfa2.m3u8
[HD]-50 tvg-id="" tvg-name=""峨眉云海日出峨眉云海日出,https://epg.pw/stream/2f0d1167115c094cb40bd733d6261406b776baf89e1bfa341618a953306e48ee.m3u8
[VGA]FOX 5 Atlanta GA (WAGA-TV) (720p),https://epg.pw/stream/a7a1901f0d357c57518f8a1647c7af355951d97cdcf0fd4e37aa6352fe2db972.m3u8
[VGA]50號[853*480],https://epg.pw/stream/ada1b70b2009ff99509383a9ada4390e4b1e0a682d7ad7120d8c4fb4109a024c.ctv
[HD]Fox Sports 1 HD (US),https://epg.pw/stream/4bfa32893a9c84c061bddd8f17a28d40f476d11e93e440f589de18c5dd08295b.ctv
[VGA]HITS,https://epg.pw/stream/4d692d147153a7aa23275d397c71154a1648a680b3822d434e2c300ba3fbfa11.ctv
[SD]HITS (576p) [Geo-blocked],https://epg.pw/stream/cbee114700ec9e171a355d54c764e9003b78af6cbd1438ca9568492d68ad15c1.m3u8
[SD]HITS MOVIE,https://epg.pw/stream/30eb18a0cfdb63c128c2e083ccc95a00cebc01efe181c42fed8c68f6f64721fe.m3u8
[BD]US | Hallmark Movies & More,https://epg.pw/stream/197a89854bc911b1d3aff68358c25eb6d97774adf3c15be0f96a614acdbe3444.m3u8
[BD]卫视中文台,https://epg.pw/stream/fbee5a0023da63eb2038113a702ac240782cfb8001f6e2b23633438aa7bc2a23.ctv#https://epg.pw/stream/d3d4ef12704a3ac1c7f039a267ad827a8996f655ee51fefbc6f687de31735442.m3u8
[HD]卫视中文台@@2,https://epg.pw/stream/239c5b893e5dcf3fc87543611320a714b78648cce6ee0749037e362a4c615fa8.ctv
[VGA]FOX 11 (Reno),https://epg.pw/stream/f5a91548425c71b81477c9c6e7d3c2db524a2d8592c9d88fceb4464b10cf66a3.ctv
[VGA]FOX 5 (SAN DIEGO),https://epg.pw/stream/288b0e15e33f205b0784c068c3d02264b33454e1d29ab5420c0067ac1bc9cede.ctv
[VGA]FOX HD,https://epg.pw/stream/c6994ad038aaa8067eb4b551d80e4fd7c0002e211dea6fdbff63d30b35818f35.ctv
[VGA]FOX 11 (RENO),https://epg.pw/stream/a51e4c76d455ade8b3e9fb28b47f02733fae835db7c0ad4bb10fcd71e0a292e0.ctv
[HD]Fox HD,https://epg.pw/stream/feb6cb26948d4a956c40dcda230cce7b475da85ad9d00690761a1ec6de9d8b9b.m3u8
[BD]fox 2,https://epg.pw/stream/07fe8e45ac0de19e957426ae54a3386cf54a83506d492cda8ea501ae228f67e9.m3u8
[BD]英雄联盟,https://epg.pw/stream/0e49995b73782ec2c6ce51b4c64e934dbebb88ee73a8c432cf6521dce8ade224.m3u8
[HD]V音乐台,https://epg.pw/stream/bcf3ab06f493ea346e3bc0fb82478c3a68a52a6042852f93820864dc0f6617d2.m3u8
[BD]新视觉体育,https://epg.pw/stream/66656cb6a3d1a271b3be81da3f56c7f2a739a0b525a66039ae85a4ca491db310.m3u8
[VGA]BT SPORTS 3,https://epg.pw/stream/71d5ff19c5425da80bdddf008d565383b21f2ba0b22c548f0542082a24a8499b.ctv
[SD]中国气象频道,https://epg.pw/stream/d6aff161060f05de3fe4361f90790dd5695864a004a3954a56b0e8a54df97b83.m3u8
[HD]Baby TV,https://epg.pw/stream/1a8d46fab40453acfe2eac851c3fa1f0e89f7a6328aba3d69af05261b2fdbbe0.m3u8
[SD]BABY TV HD,https://epg.pw/stream/0f1641ae442c2895b90afd68e01d5e08f38b6122a63dfe7fb6f56b91145c7273.ctv
[VGA]51号兵站,https://epg.pw/stream/ca2e7512550590d23d7ee290cf1106b732bf3017830b0e388cd7255d01203497.m3u8
[HD]-51 tvg-id="" tvg-name=""贡嘎雪山贡嘎雪山,https://epg.pw/stream/cd803e82c1d2281997f5c0dc1cf8d6a180e91ec422bdf72d9e62cb8bc5f342aa.m3u8
[VGA]35號[853*480],https://epg.pw/stream/f46d190ea372303cdff90b38cb0c0cc21097cf6644233e76c5db8b02bb638fb8.ctv
[VGA]51號[854*480],https://epg.pw/stream/37fb983130fef88ebe0e24a6616895f4b5f8a3567513021896a164d7cf236b20.ctv
[BD]-52 tvg-id="" tvg-name=""太原长风商务区太原长风商务区,https://epg.pw/stream/e760975f35273e396552d5c2418d0da87b3d8a4ae25d01eafe14bd7508e35f39.m3u8
[VGA]52號[853*480],https://epg.pw/stream/56e621f96152c86a3c93002b5333c83ce9279c22684da5e91f868e268bb79eec.ctv
[VGA]63號[853*480],https://epg.pw/stream/62d536096d93130cb14770178a7565647aa4ed8f2fe871241537d2c2f144fbad.ctv
[HD]-54 tvg-id="" tvg-name=""张家界玻璃桥张家界玻璃桥,https://epg.pw/stream/62438ce3bc55f00f472034543011a89963ec2c5d8c5025834352adc719d4f916.m3u8
[VGA]54號[853*480],https://epg.pw/stream/9c743fe7b5d64ed505ae862dcfe9b75e65ecc23f994fff780d4a3dbdf783cdab.ctv
[VGA]62號[853*480],https://epg.pw/stream/a926b26aacec079956692a6f6f468ee97f1c63ecce720dcf5dc8ce87a3b4ba30.ctv
[HD]-53 tvg-id="" tvg-name="",https://epg.pw/stream/60dc7fac8422aeb00db7ee05d7038a0469fe638b4fb8d4bc38caaf1c8297b66b.m3u8
[VGA]53號[853*480],https://epg.pw/stream/eece16c15ff0892f43e8087d26be996b56674a54fffa4b5bb564169c3e02bf2a.ctv
[VGA]38號[854*480],https://epg.pw/stream/f33724838c23e26264ffb870d0fca6000c396875c1626a6953f0a42dabf706e4.ctv
[HD]ASTRO AWANI@@1,https://epg.pw/stream/8b40cb488e0ae90b5e5daa54bf1c651b108701f20fa5528b06475d896226bb2e.m3u8
[HD]ASTRO AWANI,https://epg.pw/stream/fc4bed4bedf2af0d401f7223a99b6eba7067807dd3f4b7d58f746f8c1eac2792.m3u8
[HD]TNT,https://epg.pw/stream/e8c4347a341b765aedc0fa322358039f2a2bff236a2b8084b272f3d1909050ec.m3u8
[HD]TNT SPORTS 4 HD,https://epg.pw/stream/6bb45fe1d2fc120f1da9d2f649a73c045928edf730e297fe889ace44b745b35c.m3u8
[HD]TNT SPORTS 2 HD,https://epg.pw/stream/42e5413517d23e450bb69ceb4134399d4d250f4bc17dc45d80bf2cfb627fbff7.m3u8
[HD]TNT SPORTS 6 HD,https://epg.pw/stream/98238c6055796349b4baeb2f243fd173173e8281353eca9144605aecd66fcc11.m3u8
[HD]TNT SPORTS 1 HD,https://epg.pw/stream/ee0f3fc9098b82bbc1f96df13bed0af0026598530d6b49b0adce4b715c0e51d2.m3u8
翡翠台@@3[1920x1080][hevcxaac],http://50.7.168.234:8278/jade_twn/playlist.m3u8?tid=m51e8c5582227&ct=18336&tsum=d0987332bec9b0fecc98b9b9ff3ddeac
香港有線新聞@@1[1280x720][timed_id3xh264xaac],https://uc6.i-cable.com/live_freedirect/freehd209_h.live/chunklist_w784366279.m3u8
美亚电影[1280x720][h264xaac],http://198.16.64.10:8278/meiyamovie_twn/playlist.m3u8?tid=ME9E6301165163011651&ct=19249&tsum=c2c246af848b424b68e94e4b35cfa337
TCL[1920x1080][hevcxaac],http://www.yshmzmc.top/gtjm.php?id=live1005
动物星球@@4[1920x1080][hevcxaac],http://www.yshmzmc.top/gtjm.php?id=live1004
卫视电影台@@1[1920x1080][hevcxaac],http://www.yshmzmc.top/gtjm.php?id=live1031
starmoworld[1920x1080][hevcxaac],http://www.yshmzmc.top/gtjm.php?id=live1040
寰宇新闻@@3[1920x1080][hevcxaac],http://www.yshmzmc.top/gtjm.php?id=live1222
壹新闻[1920x1080][hevcxaac],http://www.yshmzmc.top/gtjm.php?id=live1242
star movies[1920x1080][h264xaac],http://www.yshmzmc.top/gtjm.php?id=live2023
民視新聞台HD@@5[1280x720][h264xaac],http://198.16.64.10:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59
東森LIVE[1920x1080][aacxh264][geo-limited],http://158.101.151.82:9000/jmsytb.m3u8?c=02
中天新聞HD@@3[1920x1080][aacxh264],https://git.io/Jgkpy
寰宇新聞台灣台[1920x1080][aacxh264],https://git.io/JgkpO
非凡新聞HD@@1[1920x1080][h264xaac],http://198.16.64.10:8278/feifannews_twn/playlist.m3u8?tid=MFDF6578546865785468&ct=19249&tsum=bbb5f2ee12e8ae89846875a83db08997
財經體育資訊,http://2022.stream-link.org/playlist/tvb_finance#http://116.205.130.205:66/6/807tv.php?tid=gt&id=9#http://120.84.96.78:808/hls/86/index.m3u8
有線財經資訊,https://uc6.i-cable.com/live_freedirect/freehd208_h.live/playlist.m3u8
有線直播新聞台,http://uc6.i-cable.com/live_freedirect/hd110_h.live/playlist.m3u8#http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
RTHK 31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8
✈RTHK 31,https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/master.m3u8#https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
RTHK 32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8#http://116.205.130.205:66/6/807tv.php?tid=gt&id=18
✈RTHK 32,http://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_2052_av-b.m3u8#https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
有線18台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=20
有線603台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=21
Now Sports,http://116.205.130.205:66/6/807tv.php?tid=gt&id=12
NOW新聞台,http://116.205.130.205:66/6/807tv.php?tid=gt&id=13
✈NOW新聞台,http://livetv.dnsfor.me:80/channel.4.m3u8
✈香港開電視,http://media.fantv.hk/m3u8/archive/channel2.m3u8
猫和老鼠,http://epg.112114.xyz/douyu/7888428#http://118.26.120.23:55336/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
美国电影,http://m.a1.gs/p/migu.php?id=mgdysk
喜剧联盟,http://m.a1.gs/p/migu.php?id=xjlm#http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
搞笑鬼片系列,http://txtest-xp2p.p2p.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.xs
欧美大片,https://magselect-stirr.amagi.tv/playlist1080p.m3u8
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.xs
丧尸鬼片恐怖惊悚,http://epg.112114.xyz/douyu/96577
漫威宇宙电影,http://txtest-xp2p.p2p.huya.com/src/1448738325-1448738325-6222283726336819200-3048991600-10057-A-0-1.xs
死神来了系列,http://txtest-xp2p.p2p.huya.com/src/1423782074-1423782074-6115097444461051904-2847687604-10057-A-0-1.xs
豬哥亮歌廳秀,http://www.336699.live:1935/blockfour/4gtv-4gtv006.stream/playlist.m3u8
✈豬哥亮歌廳秀,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv006
✈民視 HD,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv002
✈中視 HD,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv040
✈華視 HD,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv041
民視新聞台,http://123.58.201.173:52411/test/lshotel.php?id=42
✈民視新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8#https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=litv-ftv13#https://ytm2.yuanhsing.cf/FTVCP.m3u8#http://tv.redrainl.site:9500/live.m3u8?c=1#http://tv.redrainl.site:9500/live.m3u8?c=01#http://198.16.64.10:8278/ftvnew_taiwan/playlist.m3u8?tid=ME4E4172771041727710&ct=19226&tsum=7b91c7af6212419479b392ff575e0689
✈台視新聞台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/ttvnews.m3u8#https://git.io/JgkxY#http://tv.redrainl.site:9500/live.m3u8?c=11#https://ytm2.yuanhsing.cf/ttvnewsview.m3u8
✈中視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8#https://git.io/Jgkxz#http://tv.redrainl.site:9500/live.m3u8?c=2#http://tv.redrainl.site:9500/live.m3u8?c=02#https://ytm2.yuanhsing.cf/twctvnews.m3u8#https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv074
華視新聞資訊,http://123.58.201.173:52411/test/lshotel.php?id=38
TVBS新聞台,http://123.58.201.173:52411/test/lshotel.php?id=44
✈TVBS新聞台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-live072
✈東森新聞,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-live114
東森財經新聞,http://123.58.201.173:52411/test/lshotel.php?id=48
✈東森財經新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8#https://ytm2.yuanhsing.cf/EBCFinancial.m3u8#https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-live019
三立新聞,http://123.58.201.173:52411/test/lshotel.php?id=43
✈三立iNEWS新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8#https://ytm2.yuanhsing.cf/setmoney159.m3u8#http://tv.redrainl.site:9500/live.m3u8?c=51#https://git.io/Jgkxj#https://raw.githubusercontent.com/etag2000/IPTV/YTlive/setlive.m3u8#https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-live089
✈中天新聞,http://tv.redrainl.site:9500/live.m3u8?c=3#http://tv.redrainl.site:9500/live.m3u8?c=03#https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv009
非凡商業,http://123.58.201.173:52411/test/lshotel.php?id=47#http://154.216.191.59/2023114080880.php?id=45
寰宇新聞台,http://123.58.201.173:52411/test/lshotel.php?id=49
✈寰宇新聞台,https://raw.githubusercontent.com/etag2000/IPTV/YTlive/hyxw.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8#http://tv.redrainl.site:9500/live.m3u8?c=22#https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
✈寰宇新聞台灣台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=litv-longturn14
衛視電影台,http://123.58.201.173:52411/test/lshotel.php?id=54
好萊塢電影,http://123.58.201.173:52411/test/lshotel.php?id=55
龍華電影,http://123.58.201.173:52411/test/lshotel.php?id=57
✈龍華電影,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=litv-longturn03
影迷數位電影台,http://www.336699.live:1935/blockfour/4gtv-4gtv011.stream/playlist.m3u8
✈影迷數位電影台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv011
東森洋片,http://120.84.96.196:808/hls/33/index.m3u8
靖天電影台,https://epg.pm/stream/9fa6de2761cb2aaac866db385868a1c4a4b1897e62dd7686d6cda9aa23936172.m3u8
✈靖天電影台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv061
民視台灣台,http://www.336699.live:1935/blockfour/4gtv-4gtv001.stream/playlist.m3u8
✈民視台灣台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv001
民視第一台,http://www.336699.live:1935/blockfour/4gtv-4gtv003.stream/playlist.m3u8
✈民視第一台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv003
FTV綜藝(民視綜藝),http://www.336699.live:1935/blockfour/4gtv-4gtv004.stream/playlist.m3u8
中視經典,http://www.336699.live:1935/blockfour/4gtv-4gtv080.stream/playlist.m3u8
✈中視經典,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv080
中視菁采,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
✈中視菁采,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv064
TVBS HD,http://123.58.201.173:52411/test/lshotel.php?id=45#http://154.216.191.59/2023114080880.php?id=43
✈TVBS HD,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv073
TVBS歡樂台,http://123.58.201.173:52411/test/lshotel.php?id=32#http://www.336699.live:1935/blockfour/4gtv-4gtv068.stream/playlist.m3u8
✈TVBS歡樂台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv068
東森綜合,http://123.58.201.173:52411/test/lshotel.php?id=24
東森戲劇,http://123.58.201.173:52411/test/lshotel.php?id=30
八大綜合台,http://123.58.201.173:52411/test/lshotel.php?id=20#http://www.336699.live:1935/blockfour/4gtv-4gtv039.stream/playlist.m3u8
✈八大綜合台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv039
八大第一台,http://123.58.201.173:52411/test/lshotel.php?id=19
八大戲劇台,http://123.58.201.173:52411/test/lshotel.php?id=31
八大精彩台,http://www.336699.live:1935/blockfour/4gtv-4gtv034.stream/playlist.m3u8
緯來綜合台,http://123.58.201.173:52411/test/lshotel.php?id=18
緯來戲劇,http://123.58.201.173:52411/test/lshotel.php?id=33
緯來日本,http://123.58.201.173:52411/test/lshotel.php?id=37#http://baidu.douyincdn.freetvtv.com/wlrb/m2.m3u8
緯來育樂,http://123.58.201.173:52411/test/lshotel.php?id=63
✈靖天資訊台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv065
靖天歡樂台,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8#https://epg.pm/stream/9769df2e1a2ba12009747d6ddd1ff1f38d6b9861b3ea4986539a21cabb1f0ddc.m3u8
✈靖天歡樂台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv054
靖天日本台,http://www.336699.live:1935/blockfour/4gtv-4gtv047.stream/playlist.m3u8#https://epg.pm/stream/c6d33420f57fe5f24617c15006265ed2839e3457cc894110d1f54e6302d58bd5.m3u8
靖天映畫,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8#https://epg.pm/stream/691594da9dc5f64c751d9ec4325ce175717d48d14e5f907ce34cf06bed1c3244.m3u8
✈靖天映畫,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv055
靖天育樂台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8#https://epg.pm/stream/172fa1ed8f426842682c6292ca8d56a2f17ac5697ad05c598a82a9fca7a5f32b.m3u8
✈靖天育樂台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv062
✈靖天國際台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-4gtv063
靖天戲劇台,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8#https://epg.pm/stream/9427f507641ac58ad3c8226a4e9c050c531584de20783a7a93689e9d6c977b17.m3u8
靖洋戲劇台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
靖洋卡通台,http://www.336699.live:1935/blockfour/4gtv-4gtv057.stream/playlist.m3u8
衛視中文台,http://123.58.201.173:52411/test/lshotel.php?id=23
✈三立綜合台,https://stream.naihe.cf/api/v2/channel3.m3u8?hd=1080&fid=4gtv-live207
三立台灣台,http://123.58.201.173:52411/test/lshotel.php?id=21
三立都會台,http://123.58.201.173:52411/test/lshotel.php?id=22
中天綜合,http://123.58.201.173:52411/test/lshotel.php?id=26
中天娛樂,http://123.58.201.173:52411/test/lshotel.php?id=27
MoMo綜合,http://123.58.201.173:52411/test/lshotel.php?id=66
龍華日韓,http://123.58.201.173:52411/test/lshotel.php?id=35
龍華偶像,http://123.58.201.173:52411/test/lshotel.php?id=36
龍華卡通,http://123.58.201.173:52411/test/lshotel.php?id=17
大愛1台,http://123.58.201.173:52411/test/lshotel.php?id=7#https://pulltv1.wanfudaluye.com/live/tv1.m3u8#https://pulltv2.wanfudaluye.com/live/tv1.m3u8
✈大愛1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV30.m3u8#https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV48.m3u8
大愛2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8#https://pulltv2.wanfudaluye.com/live/tv2.m3u8
✈大愛2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4#http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
作酒,http://mobi.kuwo.cn/tmevideo/tme16186338.mp4
逃之夭夭,http://mobi.kuwo.cn/tmevideo/tme12155598.mp4
两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4
闽南语歌曲联播,http://mobi.kuwo.cn/tmevideo/tme12155588.mp4
阿衣莫,http://mobi.kuwo.cn/tmevideo/tme7020227.mp4
归来是故乡,http://mobi.kuwo.cn/tmevideo/tme1700466.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4#http://mobi.kuwo.cn/tmevideo/tme2033087.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
西海情歌,http://vdown.kuwo.cn/resource//t4/6/86/TbCpJTdV4o0.mp4
得意的笑,http://vdown.kuwo.cn/resource//t4/22/49/ZAlSw_dVq1Q.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
